houseID,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
238,680000,5,3.25,2440,15815,2,FALSE,0,3,8,1990,450,2014,0,98155,47.774,-122.28,2500,14201
239,478000,4,2.5,2780,7290,2,FALSE,0,3,8,2780,0,1989,0,98059,47.509,-122.157,2450,7738
240,1108000,4,2.5,3320,9380,2,FALSE,3,3,10,3320,0,1988,0,98006,47.5655,-122.114,2870,11779
241,362764,3,2,1460,4350,2,FALSE,0,3,7,1460,0,2008,0,98053,47.696,-122.026,1740,4622
242,450000,3,1.75,1540,61419,1,FALSE,0,3,7,1540,0,1967,0,98028,47.7663,-122.228,3790,8529
243,1950000,4,2.75,4020,18745,2,FALSE,4,4,10,2830,1190,1989,0,98004,47.6042,-122.21,3150,20897
244,325000,2,1,1130,6908,1.5,FALSE,0,3,6,1130,0,1945,0,98155,47.745,-122.313,1150,6908
245,677900,3,2.5,2440,4587,2,FALSE,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587
246,586000,4,2.25,2130,9000,2,FALSE,0,4,8,2130,0,1965,0,98006,47.5716,-122.159,2110,10431
247,150000,2,1,820,10270,1,FALSE,0,3,7,820,0,1954,0,98168,47.5119,-122.329,1670,10086
248,297975,3,2.25,2820,8100,1,FALSE,0,4,7,1720,1100,1947,0,98168,47.4944,-122.304,1040,8100
249,329950,3,2.5,2456,7566,2,FALSE,0,3,8,2456,0,2012,0,98023,47.297,-122.351,2478,7212
250,350000,4,2.25,2220,6953,2,FALSE,0,4,8,2220,0,1999,0,98038,47.3509,-122.041,2240,6716
251,842500,3,2.25,2560,3996,1.5,FALSE,0,3,8,2150,410,1910,0,98112,47.6321,-122.306,2970,4320
252,887250,5,3.5,4320,7502,2,FALSE,0,3,9,3500,820,2012,0,98056,47.5235,-122.168,3250,7538
253,645000,3,2,1640,4218,1,FALSE,0,4,7,910,730,1941,0,98103,47.6546,-122.344,1670,4000
254,204950,4,1.75,1740,9344,1,FALSE,0,3,7,1180,560,1978,0,98023,47.3196,-122.399,1440,12884
255,661500,5,2.5,2500,7200,1,FALSE,0,4,7,1490,1010,1977,0,98052,47.6964,-122.12,1960,8325
256,215000,3,1,1200,7280,1,FALSE,0,4,7,1200,0,1967,0,98032,47.3724,-122.277,1200,8400
257,505000,4,1.75,1940,4800,1,FALSE,0,5,7,1030,910,1922,0,98122,47.6054,-122.314,1450,4800
258,665000,2,1,1110,3200,1,FALSE,0,3,7,1110,0,1925,0,98119,47.6338,-122.358,1170,3600
259,499950,3,1,1830,3000,1.5,FALSE,0,3,7,1430,400,1926,0,98103,47.6619,-122.351,1510,2500
260,294000,3,1.5,2060,15050,1.5,FALSE,0,4,7,2060,0,1938,0,98023,47.3321,-122.373,1900,15674
261,317000,3,1.5,1390,8300,1,FALSE,0,4,7,1390,0,1974,0,98019,47.7383,-121.983,1470,7500
262,485000,4,2.75,2910,16362,1,FALSE,2,4,9,2120,790,1969,0,98003,47.3397,-122.322,2850,14904
263,355000,3,1.75,2040,8173,1,FALSE,0,3,7,1470,570,1958,0,98133,47.7439,-122.333,1900,8172
264,845000,4,2.5,2880,35610,1,FALSE,0,3,10,2880,0,1989,0,98052,47.6911,-122.054,3460,35610
265,605000,4,1.5,1880,3500,1,FALSE,0,4,7,1080,800,1926,0,98103,47.6835,-122.347,1690,3500
266,745000,4,2,1960,4520,1,FALSE,0,3,8,960,1000,1922,2001,98116,47.58,-122.405,1680,4520
267,458400,4,2.5,1910,10300,1,FALSE,0,3,8,1910,0,1921,1968,98177,47.7581,-122.359,1910,7750
268,442500,3,2.5,1690,3129,2,FALSE,0,3,7,1690,0,2002,0,98053,47.6875,-122.043,1690,3129
269,562000,3,2,3250,50529,2,FALSE,0,4,8,3250,0,1978,0,98075,47.5849,-122.016,2370,47480
270,592000,3,2.5,2400,81892,2,FALSE,0,3,8,2400,0,1985,0,98045,47.5028,-121.769,1370,37270
271,250275,2,1,790,11234,1,FALSE,0,4,6,790,0,1942,0,98166,47.4413,-122.349,1930,11871
272,545000,3,1.75,1810,3000,1.5,FALSE,0,4,7,1810,0,1903,0,98107,47.6599,-122.363,1140,3000
273,1400000,9,4,4620,5508,2.5,FALSE,0,3,11,3870,750,1915,0,98105,47.6684,-122.309,2710,4320
274,259000,4,1.5,1810,9000,1.5,FALSE,0,3,7,1810,0,1960,0,98168,47.4911,-122.322,1520,9780
275,760000,3,1.75,1410,15120,1,FALSE,0,4,7,1410,0,1950,0,98004,47.5974,-122.195,1880,15120
276,604000,3,2.5,3240,33151,2,FALSE,2,3,10,3240,0,1995,0,98023,47.3256,-122.378,4050,24967
277,358000,3,1,890,9870,1,FALSE,0,4,7,890,0,1960,0,98056,47.5398,-122.178,1270,9861
278,NA,4,2.5,1920,4600,2,FALSE,0,3,7,1920,0,2002,0,98038,47.3795,-122.023,2200,6600
279,342000,4,1,1390,9023,1.5,FALSE,0,3,7,1390,0,1955,0,98155,47.7754,-122.296,1760,9023
280,515500,4,2.5,2920,7700,2,FALSE,0,3,9,2920,0,2003,0,98019,47.7351,-121.975,2920,8943
281,525000,3,3.5,2876,5086,2,FALSE,0,3,8,2360,516,2007,0,98072,47.7511,-122.173,2390,4419
282,452100,4,2.5,3160,6540,1,FALSE,3,3,8,1580,1580,1959,0,98178,47.5037,-122.24,1990,7090
283,450000,4,1.75,2390,23899,1,FALSE,0,3,7,1750,640,1949,0,98028,47.7557,-122.237,1840,33900
284,285000,3,2.5,1690,7460,1,FALSE,0,3,7,870,820,1997,0,98146,47.4964,-122.353,1900,7302
285,3.00E+05,4,2.5,2450,8932,2,FALSE,0,3,8,2450,0,1990,0,98023,47.3093,-122.345,2410,8775
286,799000,4,3.5,3290,20107,2,FALSE,4,3,10,2220,1070,1990,0,98198,47.355,-122.319,2990,16988
287,161700,4,1.75,1720,7200,1,FALSE,0,3,7,1220,500,1974,0,98023,47.306,-122.375,1790,7200
288,324950,4,2,2160,4800,2,FALSE,0,4,7,1290,870,1929,0,98055,47.4777,-122.212,1570,4800
289,175000,6,1.5,1930,8400,1,FALSE,0,3,7,1030,900,1971,0,98146,47.4869,-122.34,1780,9520
290,446950,5,2.5,2250,7945,1,FALSE,0,4,7,1360,890,1977,0,98034,47.7316,-122.221,1820,7866
291,738000,3,3,2630,4896,2,FALSE,0,3,9,2630,0,2006,0,98052,47.6932,-122.133,2880,4972
292,245000,2,1,1020,7679,1,FALSE,0,5,6,1020,0,1942,0,98056,47.4915,-122.188,1280,6497
293,269950,4,2.5,2060,13500,1,FALSE,0,3,7,1260,800,1968,0,98042,47.4229,-122.153,1610,10714
294,750000,3,1.75,2280,7800,1,FALSE,3,4,8,1360,920,1941,0,98117,47.6985,-122.387,2280,5200
295,546000,4,3,1790,3600,1.5,FALSE,0,3,8,1790,0,1901,0,98122,47.6117,-122.313,1770,3119
296,416500,4,2,2280,39848,2,FALSE,0,4,8,2280,0,1991,0,98070,47.5003,-122.465,1900,38472
297,359000,3,1.5,1360,885,3,FALSE,0,3,8,1360,0,2008,0,98103,47.6961,-122.349,1360,1167
298,449000,3,2.25,1960,44634,1,FALSE,0,3,7,1130,830,1984,0,98028,47.7769,-122.253,1970,44634
299,205425,2,1,880,6780,1,FALSE,0,4,6,880,0,1945,0,98178,47.5009,-122.248,1190,6780
300,218450,2,1,840,7425,1,FALSE,0,4,6,840,0,1952,0,98166,47.4749,-122.339,1300,11674
301,330000,4,2.5,2310,6320,2,FALSE,0,3,8,2310,0,1997,0,98092,47.3287,-122.167,1850,6181
302,393000,5,1.75,1610,15246,1,FALSE,0,3,6,1610,0,1936,0,98024,47.5654,-121.894,1410,10500
303,340000,4,2.5,2360,7475,2,FALSE,0,3,8,2360,0,1992,0,98031,47.4052,-122.17,2280,7570
304,540000,3,2.25,1670,3135,2,FALSE,0,3,8,1220,450,2002,0,98199,47.6478,-122.396,1630,1596
305,525000,3,2,1790,11430,1,FALSE,0,3,7,1190,600,1985,0,98074,47.6319,-122.035,1700,12114
306,315000,3,1,1010,7500,1,FALSE,0,4,7,1010,0,1975,0,98074,47.6172,-122.061,1250,10000
307,1785000,4,3.5,5490,14300,1,FALSE,4,3,12,2910,2580,1996,0,98006,47.5511,-122.114,4290,13822
308,218000,3,1,880,18205,1,FALSE,0,4,6,880,0,1945,0,98178,47.5013,-122.244,1110,16115
309,744000,3,2.5,2670,12187,2,FALSE,0,3,8,2670,0,1986,0,98052,47.6677,-122.15,2400,8999
310,440000,3,2.5,2160,3738,2,FALSE,0,3,8,2160,0,1994,0,98126,47.5661,-122.375,1500,4000
311,240000,3,1.75,1630,9450,1,FALSE,0,4,7,1080,550,1977,0,98032,47.3729,-122.295,1280,9100
312,285167,3,2.25,2200,8375,2,FALSE,0,3,8,2200,0,1988,0,98092,47.2626,-122.218,2200,10002
313,339000,3,2,1979,8470,1,FALSE,2,4,7,1329,650,1956,0,98198,47.3912,-122.301,1650,8591
314,518000,3,1.5,1430,8000,1,FALSE,0,4,7,1430,0,1956,0,98007,47.5874,-122.136,1450,8000
315,479000,3,1,1340,13750,1,FALSE,0,4,7,1340,0,1955,0,98006,47.5771,-122.151,1430,11400
316,269950,3,2.25,1610,7187,2,FALSE,0,3,7,1610,0,1988,0,98042,47.3764,-122.117,1640,7194
317,545000,4,2.25,2050,9720,2,FALSE,0,3,8,2050,0,1967,0,98008,47.5911,-122.119,2310,9680
318,1100000,4,2.25,3310,8540,1,FALSE,4,4,9,1660,1650,1973,0,98006,47.5603,-122.158,3450,9566
319,1150000,4,2.5,2330,30122,1,FALSE,1,3,8,1490,840,1951,0,98115,47.6843,-122.267,2430,6726
320,625000,4,2.5,2570,5520,2,FALSE,0,3,9,2570,0,2000,0,98074,47.6145,-122.027,2470,5669
321,341500,3,1.5,1130,7223,1,FALSE,0,4,7,1130,0,1961,0,98056,47.5089,-122.189,1320,7356
322,935000,4,3.25,4110,15488,2,FALSE,2,3,11,4110,0,1995,0,98006,47.5493,-122.117,4190,14973
323,775000,4,3,2000,5304,1.5,FALSE,0,4,7,2000,0,1947,0,98115,47.6762,-122.285,1670,5304
324,250000,4,2.25,1730,8400,1,FALSE,0,3,7,1730,0,1962,0,98001,47.3386,-122.288,1550,7920
325,460000,4,2.5,2110,35091,1,FALSE,0,4,8,1290,820,1985,0,98027,47.467,-122.014,2740,36427
326,465000,2,1,1120,4000,1,FALSE,0,3,7,1120,0,1926,0,98105,47.6567,-122.327,1620,4000
327,275000,3,2.5,2497,4400,2,FALSE,0,3,8,2497,0,2007,0,98001,47.2873,-122.283,2434,4400
328,359000,3,2.5,2430,7857,2,FALSE,0,5,8,1730,700,1980,0,98055,47.4546,-122.211,2160,8740
329,367500,2,1,810,4800,1,FALSE,0,3,6,810,0,1919,0,98118,47.5614,-122.27,1040,4800
330,272450,3,1,1350,7973,1.5,FALSE,0,3,7,1350,0,1954,0,98188,47.4323,-122.292,1310,7491
331,485000,2,2.5,1430,923,3,FALSE,0,3,8,1410,20,2008,0,98103,47.6683,-122.355,1620,1505
332,595000,4,2.25,2050,8372,2,FALSE,0,4,8,2050,0,1984,0,98052,47.7234,-122.107,2010,8037
333,815000,4,1.5,2060,16110,1,FALSE,0,4,8,2060,0,1949,0,98004,47.5983,-122.202,2060,16110
334,552000,3,1,1430,5000,1,FALSE,0,4,6,1080,350,1919,0,98115,47.6724,-122.296,1630,4600
335,535000,4,2.75,2360,15100,1,FALSE,0,3,8,2360,0,2014,0,98146,47.5117,-122.365,1440,13346
336,254000,3,1,1160,7560,1,FALSE,0,4,6,1160,0,1958,0,98058,47.45,-122.179,1160,7560
337,428000,4,2.5,1950,5602,1,FALSE,0,5,7,1120,830,1966,0,98118,47.5437,-122.291,2000,6050
338,682000,3,1.75,1830,5120,1.5,FALSE,2,5,8,1830,0,1903,0,98122,47.6051,-122.311,2120,5120
339,345000,3,1.75,1240,38095,1,FALSE,0,3,7,1240,0,1978,0,98053,47.6522,-121.97,2060,38552
340,1202500,3,2.5,3430,28718,1.5,FALSE,0,3,10,3430,0,1984,0,98033,47.6477,-122.183,3440,35021
341,527000,3,2.25,2240,6450,1,FALSE,0,3,7,1440,800,1979,0,98125,47.7034,-122.315,1390,6450
342,6.00E+05,3,3,3530,8345,2,FALSE,0,3,10,3530,0,2006,0,98028,47.7338,-122.234,1940,9600
343,315000,1,1,580,7200,1,FALSE,0,3,6,580,0,2000,0,98126,47.5249,-122.373,1360,7560
344,282000,4,2,1890,6302,2,FALSE,0,3,7,1890,0,1997,0,98030,47.3846,-122.205,1690,5369
345,540000,5,2.75,3160,10059,2,FALSE,0,3,10,1740,1420,1978,0,98011,47.7477,-122.217,3120,11557
346,288000,3,2.25,1560,9706,1,FALSE,0,4,7,1560,0,1963,0,98002,47.3191,-122.213,1510,9706
347,685000,3,2.5,3290,90796,2,FALSE,0,4,10,3290,0,1992,0,98042,47.3154,-122.079,2700,55023
348,530000,2,1.5,1390,5000,1,FALSE,0,4,8,970,420,1954,0,98116,47.5673,-122.401,1610,5000
349,315000,4,2.5,2740,8400,1.5,FALSE,2,3,8,2740,0,1993,0,98022,47.1947,-122.008,2030,8638
350,560000,2,1,1010,9219,1,FALSE,0,4,7,1010,0,1960,0,98033,47.6886,-122.202,1610,9219
351,215000,3,1,960,9563,1,FALSE,0,5,7,960,0,1967,0,98023,47.2864,-122.357,1280,9600
352,357562,2,1.75,1210,1032,2,FALSE,0,3,8,1210,0,2014,0,98029,47.5522,-121.999,1210,1090
353,462500,2,2,1690,4200,2,FALSE,0,3,7,1690,0,1906,0,98112,47.621,-122.303,1540,4200
354,387990,4,2.5,2640,5595,2,FALSE,0,3,8,2640,0,2011,0,98038,47.3551,-122.054,1840,5011
355,625000,3,3.5,1560,1490,2,FALSE,0,3,8,1240,320,1995,0,98102,47.6248,-122.319,1560,1662
356,436000,3,2.5,1150,1193,2,FALSE,0,3,8,1020,130,2006,0,98107,47.6684,-122.365,1450,1640
357,425000,3,1.75,1680,3000,1,FALSE,2,4,6,840,840,1900,0,98103,47.686,-122.346,1540,3700
358,540000,4,2.5,1850,7850,2,FALSE,0,3,8,1850,0,1985,0,98052,47.6914,-122.103,1830,8140
359,999000,4,2.5,3130,10849,2,FALSE,0,3,10,3130,0,2013,0,98033,47.6828,-122.186,2470,9131
360,1680000,5,3.5,5170,7197,3,TRUE,4,3,11,3520,1650,1998,0,98155,47.7561,-122.271,3020,12880
361,338000,5,2.5,2400,4496,2,FALSE,0,3,7,2400,0,2004,0,98042,47.3692,-122.126,1880,4319
362,441000,3,2.5,1890,11036,1,FALSE,0,3,8,1460,430,1973,0,98133,47.7426,-122.354,2040,7524
363,724950,4,1.75,1960,4340,1,FALSE,0,5,8,980,980,1912,0,98117,47.6847,-122.37,1630,4360
364,485000,3,2.5,3340,70131,2,FALSE,0,3,9,2420,920,1994,0,98022,47.2666,-122.015,2760,116740
365,224000,1,0.75,840,7203,1.5,FALSE,0,3,6,840,0,1949,0,98168,47.4756,-122.301,1560,8603
366,325000,3,1,1160,11799,1,FALSE,0,3,7,1160,0,1966,0,98034,47.7263,-122.229,1220,10500
367,1490000,3,3.5,4560,14608,2,FALSE,2,3,12,4560,0,1990,0,98034,47.6995,-122.228,4050,14226
368,1200000,3,2,3660,22410,1,FALSE,3,4,9,1830,1830,1947,0,98117,47.6972,-122.4,2680,8250
369,7.00E+05,2,1.75,1679,577605,2,FALSE,0,3,9,1679,0,2001,0,98070,47.463,-122.475,1850,358934
370,590000,4,2.25,2530,10611,1,FALSE,0,5,8,1320,1210,1977,0,98006,47.5698,-122.132,2530,10125
371,3710000,4,3.5,5550,28078,2,FALSE,2,4,12,3350,2200,2000,0,98039,47.6395,-122.234,2980,19602
372,649800,4,2.5,2280,9827,2,FALSE,0,3,8,2280,0,1995,0,98033,47.6883,-122.168,1660,9827
373,592500,4,1.5,2080,4400,1.5,FALSE,0,3,7,2080,0,1925,0,98122,47.606,-122.299,1680,4400
374,925000,3,2.75,3280,10558,1,FALSE,2,4,9,2040,1240,1979,0,98006,47.5606,-122.133,3150,9998
375,311300,2,1,1000,7228,1,FALSE,0,4,7,1000,0,1947,0,98133,47.7294,-122.352,1100,7228
376,450000,3,1,1210,4000,1.5,FALSE,0,3,7,1090,120,1928,0,98144,47.5934,-122.308,1210,4000
377,389500,5,3.5,2960,12527,2,FALSE,0,3,9,1940,1020,1986,0,98023,47.3134,-122.35,2210,10952
378,215000,4,2.5,1960,11600,1,FALSE,0,5,6,980,980,1931,0,98002,47.2898,-122.222,1160,7685
379,255000,3,2.25,1830,7770,1,FALSE,0,4,7,1400,430,1977,0,98042,47.3925,-122.161,1960,7272
380,440000,4,2.5,2880,8061,2,FALSE,0,3,9,2880,0,1988,0,98058,47.439,-122.152,2650,7660
381,655000,4,2.75,3160,8197,1,FALSE,0,3,8,1580,1580,1962,0,98115,47.7004,-122.287,2050,8197
382,7.00E+05,3,2.5,2490,23891,2,FALSE,0,3,9,2490,0,1993,0,98053,47.6716,-122.029,2900,34705
383,557000,3,2.5,2280,18241,1,FALSE,0,3,9,960,1320,1995,0,98011,47.7453,-122.213,3100,12465
384,308000,3,1.75,1680,8629,1,FALSE,0,3,8,1200,480,1977,0,98198,47.3662,-122.319,1990,8400
385,203000,3,1.5,1370,7500,1,FALSE,0,3,7,1080,290,1958,0,98198,47.4167,-122.322,1400,7500
386,435000,4,2.25,2140,6355,2,FALSE,0,3,7,2140,0,2002,0,98065,47.5367,-121.88,2480,5746
387,230000,3,1.5,1510,10588,1.5,FALSE,0,3,7,1510,0,1947,0,98198,47.3775,-122.319,1360,2873
388,550000,4,2.5,2420,8056,1,FALSE,0,3,8,1680,740,1988,0,98029,47.5748,-122.013,2160,6807
389,304000,3,1,1280,8184,1.5,FALSE,0,4,6,1280,0,1947,0,98155,47.7467,-122.319,1120,8184
390,675000,4,2.5,2370,9679,2,FALSE,0,3,8,2370,0,1984,0,98027,47.5631,-122.085,2290,7944
391,275000,4,2.5,2150,3721,2,FALSE,0,3,8,2150,0,2007,0,98002,47.3363,-122.215,2150,3721
392,1355000,4,3.5,3550,11000,1,FALSE,2,3,11,2260,1290,1999,0,98006,47.5506,-122.134,4100,10012
393,315000,3,1.75,1480,6800,1,FALSE,0,4,7,1480,0,1968,0,98055,47.4633,-122.188,1500,7900
394,331210,4,2.5,2240,4800,2,FALSE,0,3,8,2240,0,2014,0,98001,47.2911,-122.266,2240,5040
395,358000,2,1,1140,8340,1,FALSE,0,3,7,1140,0,1948,0,98155,47.7448,-122.3,1030,8149
396,465000,3,1.75,1720,5280,1,FALSE,0,4,8,900,820,1943,0,98199,47.6493,-122.401,1600,6000
397,785000,2,0.75,1260,4800,1.5,FALSE,2,4,6,1080,180,1942,0,98033,47.6843,-122.212,2660,7200
398,653450,3,2.5,2070,49658,1,FALSE,0,4,8,1540,530,1980,0,98075,47.5936,-122.013,2620,35160
399,751750,2,2,1880,5400,1.5,FALSE,0,3,8,1880,0,1902,0,98112,47.6238,-122.311,1590,5400
400,275000,3,1.5,1170,1174,2,FALSE,0,3,7,840,330,2007,0,98126,47.5459,-122.376,1170,2537
401,553000,3,1,1310,18135,1,FALSE,0,3,7,1310,0,1948,0,98008,47.6065,-122.113,2150,18135
402,770000,3,2.5,2190,2658,2,FALSE,3,4,9,2190,0,1979,0,98033,47.6528,-122.203,2315,2538
403,492500,5,2.5,2570,9962,2,FALSE,0,3,8,2570,0,2006,0,98019,47.7275,-121.957,2890,9075
404,476500,4,1.75,1670,10200,1,FALSE,0,3,7,1390,280,1953,0,98118,47.5524,-122.267,1720,6860
405,359000,4,2.5,1820,11325,1,FALSE,0,3,8,1390,430,1976,0,98166,47.4574,-122.361,1990,10802
406,590000,4,2.25,2430,32496,1,FALSE,0,3,9,2430,0,1993,0,98077,47.7642,-122.048,2750,35506
407,256000,3,2.5,1570,5113,1,FALSE,0,3,7,1090,480,1996,0,98001,47.3327,-122.29,1570,5150
408,576000,4,2.5,2590,5756,2,FALSE,0,3,8,2590,0,2001,0,98065,47.5356,-121.875,2620,6109
409,550000,5,1,2150,262231,1.5,FALSE,0,3,7,2150,0,1900,2000,98065,47.5519,-121.803,1460,46609
410,485000,3,2.5,1880,5502,2,FALSE,0,3,8,1880,0,1988,0,98029,47.5737,-122.018,2040,5411
411,830000,5,2.25,2780,10192,2,FALSE,0,4,9,2780,0,1978,0,98007,47.6134,-122.152,2740,9900
412,439000,3,2.5,1680,2801,2,FALSE,0,3,7,1680,0,2011,0,98011,47.745,-122.181,1920,2723
413,399000,3,3.25,1680,1478,2,FALSE,0,3,8,1360,320,2009,0,98126,47.5674,-122.369,1530,2753
414,235000,2,1,1500,8015,1,FALSE,0,3,6,1500,0,1947,0,98146,47.5027,-122.348,1130,8015
415,460000,4,2.5,2620,8331,2,FALSE,0,3,9,2620,0,1991,0,98058,47.4357,-122.159,2760,8174
416,818900,3,1,1080,4120,1,FALSE,0,3,7,980,100,1919,0,98115,47.6771,-122.319,1280,3090
417,805500,3,1,1440,10330,1,FALSE,0,4,7,1440,0,1952,0,98004,47.6245,-122.193,2080,10327
418,725000,3,2.5,2620,28703,1,FALSE,0,3,10,2620,0,1985,0,98052,47.7238,-122.114,2950,30290
419,539000,3,2.75,2130,1400,2,FALSE,0,3,9,1080,1050,2010,0,98118,47.5661,-122.29,1520,3132
420,280000,2,1.75,1894,52769,1.5,FALSE,0,4,6,1520,374,1936,0,98001,47.3088,-122.273,1820,50529
421,584000,3,2.5,1790,3962,2,FALSE,0,3,8,1790,0,1992,0,98117,47.6894,-122.391,1340,3960
422,315000,6,2,1750,17685,1,FALSE,0,4,5,1750,0,1943,0,98056,47.5096,-122.178,1750,9209
423,419000,3,2.25,1760,16418,1,FALSE,0,3,7,1190,570,1990,0,98053,47.6525,-121.985,2260,20747
424,626000,3,2.25,1810,5107,2,FALSE,0,3,8,1810,0,1989,0,98033,47.6882,-122.171,1760,5454
425,866500,4,3.5,3080,4945,2,FALSE,0,3,9,2010,1070,2014,0,98126,47.5662,-122.379,1220,4945
426,352500,3,1.75,1500,10269,1,FALSE,0,3,7,1030,470,1958,0,98133,47.7672,-122.348,2090,10269
427,426700,3,1.75,2080,7700,1,FALSE,0,5,7,1600,480,1968,0,98056,47.5375,-122.178,1680,7700
428,424950,4,3.25,3266,5398,2,FALSE,0,3,8,3266,0,2014,0,98023,47.2975,-122.35,3087,5152
429,422000,2,1.75,1320,2609,1,FALSE,0,4,7,920,400,1938,0,98117,47.6878,-122.366,1200,4220
430,218000,5,1.75,1930,8040,1,FALSE,0,4,8,1930,0,1966,0,98023,47.3109,-122.376,2370,8000
432,NA,4,2.5,2670,8279,2,FALSE,0,3,7,2670,0,1999,0,98148,47.4292,-122.328,2290,7504
433,650000,4,2.5,2580,9450,1,FALSE,0,4,8,1660,920,1959,0,98125,47.703,-122.28,2060,9450
434,850000,3,2.5,3120,12406,2,FALSE,2,3,9,1940,1180,1983,0,98006,47.5507,-122.141,3240,13141
435,405000,2,0.75,1160,15029,1,FALSE,0,4,6,870,290,1937,0,98014,47.6929,-121.87,1870,25346
436,499000,4,3,2030,12675,2,FALSE,0,3,7,2030,0,1982,0,98177,47.7689,-122.379,1990,7705
437,450800,4,3.25,2510,5311,2,FALSE,0,3,9,2510,0,2009,0,98056,47.5028,-122.17,1590,9583
438,809000,4,1.5,1840,4337,2,FALSE,0,4,8,1840,0,1917,0,98112,47.6312,-122.307,2250,4337
439,922755,4,3.5,3560,4951,2,FALSE,0,3,9,3560,0,2014,0,98074,47.6178,-122.055,3540,5500
440,965000,4,3.25,5010,49222,2,FALSE,0,5,9,3710,1300,1978,0,98027,47.5489,-122.092,3140,54014
441,550000,5,2.5,2780,9272,2,FALSE,0,3,8,2780,0,2014,0,98126,47.5168,-122.378,1150,8460
442,408200,3,2.5,1800,5761,2,FALSE,0,4,7,1800,0,1990,0,98106,47.5293,-122.363,1800,5952
443,549000,2,2.5,1380,953,3,FALSE,0,3,9,1380,0,2006,0,98103,47.6654,-122.355,1430,3400
444,1388000,3,1.25,2400,6653,3,FALSE,2,3,11,2400,0,1992,0,98122,47.6019,-122.29,1910,6653
445,699000,4,2.5,2440,14470,1,FALSE,0,4,9,1660,780,1970,0,98005,47.6401,-122.168,2810,15564
446,475000,3,2.25,1820,8008,1,FALSE,0,3,8,1240,580,1981,0,98052,47.7206,-122.11,2030,8750
447,261350,3,1.75,1390,18200,1,FALSE,0,4,7,1390,0,1962,0,98023,47.3208,-122.337,1810,9675
448,1475000,3,2.5,2570,5000,2,FALSE,0,3,11,2570,0,1984,0,98102,47.6295,-122.32,1570,5000
449,520000,3,2.25,1210,1250,3,FALSE,0,3,8,1210,0,2014,0,98107,47.6722,-122.384,1780,5000
450,339950,0,2.5,2290,8319,2,FALSE,0,3,8,2290,0,1985,0,98042,47.3473,-122.151,2500,8751
451,2.00E+05,3,1,960,213008,1,FALSE,0,2,6,960,0,1933,0,98024,47.5621,-121.862,1520,57499
452,480000,3,2.5,2360,9005,1,FALSE,0,5,7,1340,1020,1929,0,98133,47.7076,-122.337,1520,9005
453,359950,3,1,1400,4980,1,FALSE,0,3,6,950,450,1943,0,98133,47.7041,-122.34,990,4980
454,195000,2,1,800,5280,1,FALSE,0,5,6,800,0,1918,0,98022,47.205,-121.995,1240,7670
455,1220000,4,2.25,3200,15367,2,FALSE,0,4,9,3200,0,1962,0,98040,47.5494,-122.216,3070,15263
456,325000,3,1,990,6750,1,FALSE,0,4,6,990,0,1947,0,98133,47.7125,-122.331,1440,6860
457,445000,3,1.75,1490,10844,1,FALSE,0,3,7,1210,280,1974,0,98008,47.6208,-122.106,2090,9944
458,275000,3,2.75,1740,5757,1,FALSE,0,3,7,1740,0,2010,0,98022,47.1941,-121.979,2380,5647
459,855000,3,2.25,3440,10628,2,FALSE,2,3,10,3440,0,1985,0,98006,47.5647,-122.108,3170,11434
460,540000,3,2.5,2220,5279,2,FALSE,0,3,8,2220,0,2006,0,98146,47.5132,-122.387,1610,5297
461,535365,4,2.75,2790,6969,2,FALSE,0,3,8,2790,0,2012,0,98045,47.4836,-121.769,2620,6307
462,865000,4,1.75,1800,4180,2,FALSE,3,4,8,1800,0,1921,0,98102,47.6462,-122.318,2180,4620
463,NA,3,2.5,3680,203860,1.5,FALSE,0,3,9,3680,0,1994,0,98014,47.6903,-121.929,2410,144183
464,277500,3,2.5,2620,4558,2,FALSE,3,3,7,2620,0,2010,0,98022,47.1944,-121.974,1670,4558
465,822000,3,2.5,2290,9158,2,FALSE,0,4,8,2290,0,1984,0,98006,47.5476,-122.14,2210,9588
466,507200,3,3.5,1630,1329,2,FALSE,0,3,9,1360,270,2000,0,98122,47.6159,-122.306,1580,1319
467,255000,3,1,1010,11880,1,FALSE,0,3,7,1010,0,1960,0,98030,47.3762,-122.219,1150,9435
468,436300,3,2,2320,9420,1,FALSE,0,5,7,2320,0,1952,0,98056,47.5133,-122.196,2030,9420
469,910000,4,3.5,4040,50479,2,FALSE,0,3,11,4040,0,1987,0,98077,47.7196,-122.048,3770,40899
470,390500,2,1.75,1460,426450,1,FALSE,0,5,7,960,500,1966,0,98022,47.2079,-121.967,1810,17350
471,365000,3,2.25,1960,1985,2,FALSE,0,3,7,1750,210,2003,0,98118,47.5419,-122.289,1760,1985
472,320000,2,1,1100,8281,1,FALSE,0,4,7,1100,0,1947,0,98155,47.7414,-122.315,1510,8281
473,325000,3,2,1350,11805,1,FALSE,0,3,7,1350,0,1986,0,98019,47.7313,-121.971,1350,14200
474,749950,3,2.5,2770,10773,2,FALSE,2,3,9,2770,0,1992,0,98008,47.5754,-122.12,2530,10423
